Date,Time,PU_Address
7/10/2014,11:16:00 PM,"BASE 170 W Fordham Rd Jerome, BX"
7/10/2014,11:17:00 PM,"3 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
7/10/2014,11:18:00 PM," 3425 Gates Pl Williamsbridge, BX"
7/10/2014,11:18:00 PM," 1764 Popham Ave Morris Heights, BX"
7/10/2014,11:21:00 PM,"7-8t 2400 Sedgwick Ave Jerome, BX"
7/10/2014,11:22:00 PM," 4575 Park Ave Fordham, BX"
7/10/2014,11:23:00 PM," 3156 Perry Ave Williamsbridge, BX"
7/10/2014,11:24:00 PM," 104 W 190th St Jerome, BX"
7/10/2014,11:28:00 PM,"3 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
7/10/2014,11:30:00 PM," 1186 E 180th St Westfarms, BX"
7/10/2014,11:32:00 PM," 443 Saint Anns Ave South Bronx, BX"
7/10/2014,11:35:00 PM," 2159 Morris Ave Morris Heights, BX"
7/10/2014,11:37:00 PM," 1142 College Ave Morrisania, BX"
7/10/2014,11:38:00 PM," 2525 Aqueduct Ave Jerome, BX"
7/10/2014,11:38:00 PM," 2507 Devoe Ter Jerome, BX"
7/10/2014,11:38:00 PM," 50 E 191st St Jerome, BX"
7/10/2014,11:39:00 PM," 2055 Harrison Ave Morris Heights, BX"
7/10/2014,11:47:00 PM," 2314 Morris Ave Jerome, BX"
7/10/2014,11:47:00 PM," 1454 Walton Ave High Bridge, BX"
7/10/2014,11:49:00 PM," 175 E 151st St Cortlandt, BX"
7/10/2014,11:50:00 PM," 2322 Andrews Ave N Jerome, BX"
7/10/2014,11:51:00 PM," 1435 Edward L Grant Hwy High Bridge, BX"
7/10/2014,11:53:00 PM," 304 E 178th St Tremont, BX"
7/10/2014,11:54:00 PM," 355 E 184th St Fordham, BX"
7/10/2014,11:55:00 PM," 1015 Gerard Ave High Bridge, BX"
7/10/2014,11:57:00 PM," 3881 Sedgwick Ave Kingsbridge, BX"
7/11/2014,12:01:00 AM," 2853 Webb Ave Jerome, BX"
7/11/2014,12:03:00 AM,"MADDENS'S PUB 27 Bedford Park Blvd Jerome, BX"
7/11/2014,12:05:00 AM, 934 Amsterdam Ave NYC
7/11/2014,12:06:00 AM," 2976 Marion Ave Fordham, BX"
7/11/2014,12:06:00 AM,"BBQ SW W Fordham Rd Jerome, BX"
7/11/2014,12:08:00 AM," 102 W 183rd St Morris Heights, BX"
7/11/2014,12:13:00 AM," 2831 Exterior St Kingsbridge, BX"
7/11/2014,12:16:00 AM,"BBQ SE W Fordham Rd Jerome, BX"
7/11/2014,12:16:00 AM," 2120 Crotona Ave Tremont, BX"
7/11/2014,12:17:00 AM,"NURSING HOME 66 Van Cortlandt Park S Kingsbridge, BX"
7/11/2014,12:19:00 AM,"CREDIT CARD-DELI SW W Burnside Ave Morris Heights, BX"
7/11/2014,12:19:00 AM," 1920 Loring Pl S Morris Heights, BX"
7/11/2014,12:22:00 AM,"BODEGA 554 Morris Ave Cortlandt, BX"
7/11/2014,12:22:00 AM," 4683 Park Ave Fordham, BX"
7/11/2014,12:24:00 AM," 2831 Exterior St Kingsbridge, BX"
7/11/2014,12:25:00 AM,"SALIDA EN LA 187TH STSALE EN LA187 2417 Valentine Ave Fordham, BX"
7/11/2014,12:28:00 AM," 2297 Sedgwick Ave Jerome, BX"
7/11/2014,12:28:00 AM," 2297 Sedgwick Ave Jerome, BX"
7/11/2014,12:28:00 AM," 1655 Undercliff Ave Morris Heights, BX"
7/11/2014,12:32:00 AM," 2243 Ryer Ave Tremont, BX"
7/11/2014,12:32:00 AM," 2679 Decatur Ave Fordham, BX"
7/11/2014,12:33:00 AM," 2315 Andrews Ave N Jerome, BX"
7/11/2014,12:34:00 AM,"SALIDA EN LA 187TH STSALE EN LA187 2417 Valentine Ave Fordham, BX"
7/11/2014,12:36:00 AM,"TEST 1932 Arthur Ave Tremont, BX"
7/11/2014,12:39:00 AM,PART MART SW 9 Ave NYC
7/11/2014,12:39:00 AM," 1920 Loring Pl S Morris Heights, BX"
7/11/2014,12:42:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,12:44:00 AM," 2285 Sedgwick Ave Jerome, BX"
7/11/2014,12:54:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,12:54:00 AM," 2515 University Ave Jerome, BX"
7/11/2014,12:55:00 AM," 1255 Stratford Ave Soundview, BX"
7/11/2014,12:55:00 AM," 578 E 163rd St Morrisania, BX"
7/11/2014,12:57:00 AM," 2333 Grand Ave Jerome, BX"
7/11/2014,12:58:00 AM," 1963 Ryer Ave Tremont, BX"
7/11/2014,12:59:00 AM," 2230 Tiebout Ave Tremont, BX"
7/11/2014,1:01:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,1:03:00 AM,"BANCO 3 E Fordham Rd Jerome, BX"
7/11/2014,1:05:00 AM," 2234 Davidson Ave Morris Heights, BX"
7/11/2014,1:05:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,1:07:00 AM, 2241 Grand Ave Bronx
7/11/2014,1:11:00 AM," 3424 Gates Pl Williamsbridge, BX"
7/11/2014,1:11:00 AM,"CREDIT CARD 3036 Bailey Ave Kingsbridge, BX"
7/11/2014,1:16:00 AM," 311 Mount Eden Pkwy Tremont, BX"
7/11/2014,1:18:00 AM," 333 E 181st St Tremont, BX"
7/11/2014,1:23:00 AM, 2640 Marion Ave Bronx
7/11/2014,1:23:00 AM, 23 E 124 St NYC
7/11/2014,1:25:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,1:25:00 AM," 390 E 158th St Cortlandt, BX"
7/11/2014,1:29:00 AM," 2786 Parkview Ter Jerome, BX"
7/11/2014,1:31:00 AM,"8  FORDHAM  HILLMAIN GATE 2400 Sedgwick Ave Jerome, BX"
7/11/2014,1:35:00 AM,"8  FORDHAM  HILLMAIN GATE 2400 Sedgwick Ave Jerome, BX"
7/11/2014,1:36:00 AM," 2986 Marion Ave Fordham, BX"
7/11/2014,1:37:00 AM," 1975 Sedgwick Ave Morris Heights, BX"
7/11/2014,1:38:00 AM," 1905 Andrews Ave S Morris Heights, BX"
7/11/2014,1:43:00 AM,"MAESTRO 1703 Bronxdale Ave Parkchester, BX"
7/11/2014,1:43:00 AM," 2183 Matthews Ave Parkchester, BX"
7/11/2014,1:44:00 AM," 2126 Valentine Ave Tremont, BX"
7/11/2014,1:44:00 AM,"SUPERMARKETSUPERMARKET. 20 Richman Plz Morris Heights, BX"
7/11/2014,1:48:00 AM," 2300 Sedgwick Ave Jerome, BX"
7/11/2014,1:48:00 AM," 1878 Cedar Ave Morris Heights, BX"
7/11/2014,1:48:00 AM," 1860 Billingsley Ter Morris Heights, BX"
7/11/2014,2:02:00 AM," 102 W 183rd St Morris Heights, BX"
7/11/2014,2:06:00 AM," 2321 Andrews Ave N Jerome, BX"
7/11/2014,2:07:00 AM," 2308 University Ave Jerome, BX"
7/11/2014,2:09:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,2:17:00 AM," 2315 Loring Pl N Jerome, BX"
7/11/2014,2:19:00 AM," 1815 Monroe Ave Tremont, BX"
7/11/2014,2:22:00 AM," 2705 Morris Ave Jerome, BX"
7/11/2014,2:23:00 AM,"REMIE CAFE 2301 Jerome Ave Jerome, BX"
7/11/2014,2:30:00 AM,HOTEL SW W 154 St NYC
7/11/2014,2:36:00 AM," 1044 Woodycrest Ave High Bridge, BX"
7/11/2014,2:42:00 AM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
7/11/2014,2:47:00 AM," 1940 Andrews Ave S Morris Heights, BX"
7/11/2014,2:51:00 AM," 2767 Morris Ave Jerome, BX"
7/11/2014,2:51:00 AM, 480 East 188th St Bronx
7/11/2014,2:55:00 AM," 1955 Sedgwick Ave Morris Heights, BX"
7/11/2014,3:00:00 AM," 1933 Andrews Ave S Morris Heights, BX"
7/11/2014,3:00:00 AM," 236 E 197th St Fordham, BX"
7/11/2014,3:01:00 AM," 156 W 174th St Morris Heights, BX"
7/11/2014,3:07:00 AM," 1940 Andrews Ave S Morris Heights, BX"
7/11/2014,3:07:00 AM, 2529 8 Ave NYC
7/11/2014,3:14:00 AM," 2645 Morris Ave Jerome, BX"
7/11/2014,3:28:00 AM," 1479 Macombs Rd High Bridge, BX"
7/11/2014,3:28:00 AM," 2780 Grand Concourse Fordham, BX"
7/11/2014,3:34:00 AM, 2235 Doctor Martin Luther King Junior Boulevard Bronx
7/11/2014,3:38:00 AM, 700 E 182nd St Bronx
7/11/2014,3:56:00 AM," 2486 Valentine Ave Fordham, BX"
7/11/2014,4:00:00 AM,"V CENTENARIO 124 W Fordham Rd Jerome, BX"
7/11/2014,4:00:00 AM,"V CENTENARIO 124 W Fordham Rd Jerome, BX"
7/11/2014,4:04:00 AM," 1479 Macombs Rd High Bridge, BX"
7/11/2014,4:09:00 AM," 2333 Loring Pl N Jerome, BX"
7/11/2014,4:12:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,4:12:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,4:17:00 AM," 1940 Andrews Ave S Morris Heights, BX"
7/11/2014,4:18:00 AM," 3018 Heath Ave Kingsbridge, BX"
7/11/2014,4:25:00 AM," 1277 Shakespeare Ave High Bridge, BX"
7/11/2014,4:29:00 AM," 1043 Kelly St Foxhurst, BX"
7/11/2014,4:31:00 AM," 2159 Morris Ave Morris Heights, BX"
7/11/2014,4:33:00 AM,"LAUNDRY 2241 Southern Blvd Westfarms, BX"
7/11/2014,4:35:00 AM," 156 Summit Pl Kingsbridge, BX"
7/11/2014,4:44:00 AM," 2709 Heath Ave Kingsbridge, BX"
7/11/2014,4:48:00 AM," 1419 Jesup Ave High Bridge, BX"
7/11/2014,4:57:00 AM," 1770 Story Ave Clason Point, BX"
7/11/2014,4:59:00 AM," 721 White Plains Rd Clason Point, BX"
7/11/2014,5:02:00 AM," 1933 Andrews Ave S Morris Heights, BX"
7/11/2014,5:15:00 AM," 58 W 180th St Morris Heights, BX"
7/11/2014,5:18:00 AM,"CAPITAL DINNER SW Jerome Ave Jerome, BX"
7/11/2014,5:19:00 AM," 1849 Sedgwick Ave Morris Heights, BX"
7/11/2014,5:20:00 AM," 301 E 156th St Cortlandt, BX"
7/11/2014,5:25:00 AM," 2720 Grand Concourse Fordham, BX"
7/11/2014,5:27:00 AM," 2785 University Ave Jerome, BX"
7/11/2014,5:30:00 AM," 1877 Carter Ave Tremont, BX"
7/11/2014,5:32:00 AM," 2474 Davidson Ave Jerome, BX"
7/11/2014,5:37:00 AM,"BASECREDIT CARD 170 W Fordham Rd Jerome, BX"
7/11/2014,5:37:00 AM," 2081 Cedar Ave Jerome, BX"
7/11/2014,5:39:00 AM," 2295 Andrews Ave N Jerome, BX"
7/11/2014,5:42:00 AM," 2265 Sedgwick Ave Jerome, BX"
7/11/2014,5:48:00 AM," 2455 Sedgwick Ave Jerome, BX"
7/11/2014,5:48:00 AM," 2431 Jerome Ave Jerome, BX"
7/11/2014,5:52:00 AM," 2344 Davidson Ave Jerome, BX"
7/11/2014,5:54:00 AM," 3503 Johnson Ave Kingsbridge, BX"
7/11/2014,5:54:00 AM," 2542 Creston Ave Jerome, BX"
7/11/2014,5:55:00 AM," 3475 Knox Pl Williamsbridge, BX"
7/11/2014,5:56:00 AM," SW Westchester Ave Soundview, BX"
7/11/2014,5:58:00 AM,"TEST 1983 Sedgwick Ave Morris Heights, BX"
7/11/2014,5:59:00 AM,"TEST SE  Westchester Ave Soundview, BX"
7/11/2014,6:00:00 AM," 2715 Grand Concourse Fordham, BX"
7/11/2014,6:10:00 AM," 185 Mc Clellan St Morrisania, BX"
7/11/2014,6:10:00 AM," 264 W Tremont Ave Morris Heights, BX"
7/11/2014,6:16:00 AM," 318 E 151st St Cortlandt, BX"
7/11/2014,6:19:00 AM," 2487 Grand Ave Jerome, BX"
7/11/2014,6:21:00 AM," 1985 Sedgwick Ave Morris Heights, BX"
7/11/2014,6:24:00 AM," 116 W 197th St Jerome, BX"
7/11/2014,6:25:00 AM," 2316 Andrews Ave N Jerome, BX"
7/11/2014,6:26:00 AM," 1985 Sedgwick Ave Morris Heights, BX"
7/11/2014,6:27:00 AM," 2290 University Ave Jerome, BX"
7/11/2014,6:31:00 AM," 2526 Valentine Ave Fordham, BX"
7/11/2014,6:34:00 AM," 1610 Sedgwick Ave Morris Heights, BX"
7/11/2014,6:34:00 AM," 2334 Valentine Ave Fordham, BX"
7/11/2014,6:35:00 AM," 2175 Cedar Ave Jerome, BX"
7/11/2014,6:36:00 AM," 1825 Andrews Ave S Morris Heights, BX"
7/11/2014,6:37:00 AM," 1847 Phelan Pl Morris Heights, BX"
7/11/2014,6:39:00 AM," 153 Father Zeiser Pl Jerome, BX"
7/11/2014,6:41:00 AM," 255 E Kingsbridge Rd Fordham, BX"
7/11/2014,6:42:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,6:44:00 AM, 36 ELWOODD AV NYC
7/11/2014,6:44:00 AM," 730 Oakland Pl Tremont, BX"
7/11/2014,6:45:00 AM, 36 Ellwood St NYC
7/11/2014,6:45:00 AM,"CREDIT CARD 111 W 183rd St Morris Heights, BX"
7/11/2014,6:47:00 AM," 2103 Davidson Ave Morris Heights, BX"
7/11/2014,6:48:00 AM," 2274 University Ave Jerome, BX"
7/11/2014,6:49:00 AM,"main gate 2400 Sedgwick Ave Jerome, BX"
7/11/2014,6:53:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,6:53:00 AM," 2277 Andrews Ave N Jerome, BX"
7/11/2014,6:54:00 AM," 2265 Sedgwick Ave Jerome, BX"
7/11/2014,6:56:00 AM," 2685 Grand Concourse Fordham, BX"
7/11/2014,6:57:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,6:57:00 AM," 2956 Bainbridge Ave Fordham, BX"
7/11/2014,6:58:00 AM," 2095 Creston Ave Morris Heights, BX"
7/11/2014,6:59:00 AM," 1895 University Ave Morris Heights, BX"
7/11/2014,7:00:00 AM," 2420 Grand Ave Jerome, BX"
7/11/2014,7:02:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,7:02:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,7:05:00 AM," 2471 University Ave Jerome, BX"
7/11/2014,7:09:00 AM," 2318 Loring Pl N Jerome, BX"
7/11/2014,7:10:00 AM," 3400 Fort Independence St Kingsbridge, BX"
7/11/2014,7:10:00 AM," 3889 Orloff Ave Kingsbridge, BX"
7/11/2014,7:10:00 AM, 40 Mosholu Pkwy S Bronx
7/11/2014,7:11:00 AM, 220 W 167 St Bronx
7/11/2014,7:11:00 AM," 254 E 203rd St Fordham, BX"
7/11/2014,7:16:00 AM," 2400 Webb Ave Jerome, BX"
7/11/2014,7:18:00 AM," 2575 Sedgwick Ave Jerome, BX"
7/11/2014,7:19:00 AM," 2278 Hampden Pl Jerome, BX"
7/11/2014,7:22:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,7:26:00 AM," 1801 Loring Pl S Morris Heights, BX"
7/11/2014,7:27:00 AM,"ESQUINA  NW Webb Ave Jerome, BX"
7/11/2014,7:27:00 AM,"#3 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:27:00 AM," 2406 University Ave Jerome, BX"
7/11/2014,7:28:00 AM," 2 Minerva Pl Jerome, BX"
7/11/2014,7:28:00 AM,"main gate 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:29:00 AM," 1435 Edward L Grant Hwy High Bridge, BX"
7/11/2014,7:30:00 AM," 2710 Webb Ave Jerome, BX"
7/11/2014,7:31:00 AM," 1435 Edward L Grant Hwy High Bridge, BX"
7/11/2014,7:31:00 AM," 1950 Andrews Ave S Morris Heights, BX"
7/11/2014,7:31:00 AM," 134 W 180th St Morris Heights, BX"
7/11/2014,7:31:00 AM," 2698 Bailey Ave Kingsbridge, BX"
7/11/2014,7:32:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,7:32:00 AM," 121 E 182nd St Morris Heights, BX"
7/11/2014,7:33:00 AM," 1131 Findlay Ave Morrisania, BX"
7/11/2014,7:33:00 AM,"9 fordham hill7fha 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:33:00 AM," 2476 Webb Ave Jerome, BX"
7/11/2014,7:33:00 AM," 2476 Webb Ave Jerome, BX"
7/11/2014,7:34:00 AM," 266 Bedford Park Blvd Fordham, BX"
7/11/2014,7:36:00 AM," 2416 Davidson Ave Jerome, BX"
7/11/2014,7:37:00 AM,"frente al parqueo fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:38:00 AM," 130 W 183rd St Morris Heights, BX"
7/11/2014,7:38:00 AM, 170 E Mosholu Parkway South Bronx
7/11/2014,7:39:00 AM," 2333 Loring Pl N Jerome, BX"
7/11/2014,7:40:00 AM, 170 E Mosholu Parkway South Bronx
7/11/2014,7:40:00 AM," 756 E 175th St Tremont, BX"
7/11/2014,7:42:00 AM," 2419 Beaumont Ave Fordham, BX"
7/11/2014,7:43:00 AM," 170 E Mosholu Pkwy S Fordham, BX"
7/11/2014,7:43:00 AM," 1849 Sedgwick Ave Morris Heights, BX"
7/11/2014,7:43:00 AM," 1893 Andrews Ave S Morris Heights, BX"
7/11/2014,7:44:00 AM,"4 fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:45:00 AM," 2065 Valentine Ave Tremont, BX"
7/11/2014,7:46:00 AM," 2251 Sedgwick Ave Jerome, BX"
7/11/2014,7:47:00 AM," 117 Van Cortlandt Ave W Kingsbridge, BX"
7/11/2014,7:47:00 AM," 3551 Dekalb Ave Williamsbridge, BX"
7/11/2014,7:47:00 AM," 1849 Sedgwick Ave Morris Heights, BX"
7/11/2014,7:48:00 AM,"5 f h a 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:49:00 AM," 2865 University Ave Jerome, BX"
7/11/2014,7:50:00 AM,"1-17C FORDHAM HILL  2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:50:00 AM," 3980 Orloff Ave Kingsbridge, BX"
7/11/2014,7:50:00 AM," 1889 Sedgwick Ave Morris Heights, BX"
7/11/2014,7:51:00 AM," 365 E 184th St Fordham, BX"
7/11/2014,7:51:00 AM,"credit card  1985 Sedgwick Ave Morris Heights, BX"
7/11/2014,7:51:00 AM," 3554 Rochambeau Ave Williamsbridge, BX"
7/11/2014,7:55:00 AM," 2686 Bailey Ave Kingsbridge, BX"
7/11/2014,7:57:00 AM," 2545 Valentine Ave Fordham, BX"
7/11/2014,7:57:00 AM,"4 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
7/11/2014,7:58:00 AM," 2065 Valentine Ave Tremont, BX"
7/11/2014,7:58:00 AM," 1849 Sedgwick Ave Morris Heights, BX"
7/11/2014,7:59:00 AM," 2850 Webb Ave Jerome, BX"
7/11/2014,7:59:00 AM," 1900 Hennessy Pl Morris Heights, BX"
7/11/2014,8:00:00 AM," 117 Father Zeiser Pl Jerome, BX"
7/11/2014,8:04:00 AM," 3439 Knox Pl Williamsbridge, BX"
7/11/2014,8:06:00 AM," 1475 Sheridan Ave Tremont, BX"
7/11/2014,8:08:00 AM," 1478 Walton Ave High Bridge, BX"
7/11/2014,8:09:00 AM," 2274 University Ave Jerome, BX"
7/11/2014,8:09:00 AM," 275 E 168th St Morrisania, BX"
7/11/2014,8:10:00 AM," 811 Walton Ave Cortlandt, BX"
7/11/2014,8:11:00 AM," 1860 Billingsley Ter Morris Heights, BX"
7/11/2014,8:11:00 AM," 111 W 183rd St Morris Heights, BX"
7/11/2014,8:11:00 AM," 176 E Mosholu Pkwy S Fordham, BX"
7/11/2014,8:13:00 AM," 183 W 179th St Morris Heights, BX"
7/11/2014,8:13:00 AM," 2316 Andrews Ave N Jerome, BX"
7/11/2014,8:15:00 AM,"main gate fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,8:19:00 AM," 226 E 203rd St Fordham, BX"
7/11/2014,8:19:00 AM," 2325 University Ave Jerome, BX"
7/11/2014,8:21:00 AM," 2409 Creston Ave Jerome, BX"
7/11/2014,8:21:00 AM," 44 W 183rd St Morris Heights, BX"
7/11/2014,8:23:00 AM," 80 Van Cortlandt Park S Kingsbridge, BX"
7/11/2014,8:23:00 AM," 3121 Villa Ave Jerome, BX"
7/11/2014,8:24:00 AM,"#8 2400 Sedgwick Ave Jerome, BX"
7/11/2014,8:24:00 AM," 2455 Sedgwick Ave Jerome, BX"
7/11/2014,8:24:00 AM,"6 FORDHAM HILL OVAL#6 2400 Sedgwick Ave Jerome, BX"
7/11/2014,8:27:00 AM," 1889 Sedgwick Ave Morris Heights, BX"
7/11/2014,8:29:00 AM," 862 E 215th St Williamsbridge, BX"
7/11/2014,8:31:00 AM," 1901 Loring Pl S Morris Heights, BX"
7/11/2014,8:31:00 AM," 1901 Loring Pl S Morris Heights, BX"
7/11/2014,8:32:00 AM," 5 Minerva Pl Jerome, BX"
7/11/2014,8:32:00 AM," 2312 Loring Pl N Jerome, BX"
7/11/2014,8:34:00 AM," 125 E 168th St High Bridge, BX"
7/11/2014,8:35:00 AM, 2454 TIBEOUT AVE Bronx
7/11/2014,8:35:00 AM," 2101 Davidson Ave Morris Heights, BX"
7/11/2014,8:35:00 AM," 1889 Sedgwick Ave Morris Heights, BX"
7/11/2014,8:35:00 AM," 1889 Sedgwick Ave Morris Heights, BX"
7/11/2014,8:37:00 AM," 1904 Loring Pl S Morris Heights, BX"
7/11/2014,8:37:00 AM," 2435 Devoe Ter Jerome, BX"
7/11/2014,8:38:00 AM," 1985 Creston Ave Morris Heights, BX"
7/11/2014,8:40:00 AM," 120 W 183rd St Morris Heights, BX"
7/11/2014,8:40:00 AM," 130 W 183rd St Morris Heights, BX"
7/11/2014,8:42:00 AM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,8:42:00 AM," 2226 Loring Pl N Morris Heights, BX"
7/11/2014,8:43:00 AM," 220 Miriam St Fordham, BX"
7/11/2014,8:43:00 AM," 2314 Morris Ave Jerome, BX"
7/11/2014,8:44:00 AM,"gomera nw Loring Pl N Jerome, BX"
7/11/2014,8:45:00 AM," 1950 Andrews Ave S Morris Heights, BX"
7/11/2014,8:47:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,8:47:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,8:47:00 AM,"#6 fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,8:47:00 AM," 1678 Nelson Ave Morris Heights, BX"
7/11/2014,8:48:00 AM," 2302 Andrews Ave N Jerome, BX"
7/11/2014,8:48:00 AM," 2310 Creston Ave Jerome, BX"
7/11/2014,8:48:00 AM," 1995 Sedgwick Ave Morris Heights, BX"
7/11/2014,8:49:00 AM, 3 West 192nd St Bronx
7/11/2014,8:49:00 AM," 2805 University Ave Jerome, BX"
7/11/2014,8:50:00 AM," 2678 Valentine Ave Fordham, BX"
7/11/2014,8:50:00 AM," 2379 Creston Ave Jerome, BX"
7/11/2014,8:50:00 AM," 1925 University Ave Morris Heights, BX"
7/11/2014,8:51:00 AM," 1024 Walton Ave High Bridge, BX"
7/11/2014,8:52:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,8:52:00 AM," 50 W 182nd St Morris Heights, BX"
7/11/2014,8:53:00 AM," 2914 Jerome Ave Jerome, BX"
7/11/2014,8:54:00 AM," 2641 Jerome Ave Jerome, BX"
7/11/2014,8:54:00 AM," 1165 Shakespeare Ave High Bridge, BX"
7/11/2014,8:55:00 AM," 1928 University Ave Morris Heights, BX"
7/11/2014,8:55:00 AM," 30 W 190th St Jerome, BX"
7/11/2014,8:55:00 AM,"CREDIT CARD 1991 Sedgwick Ave Morris Heights, BX"
7/11/2014,8:56:00 AM," 130 W 183rd St Morris Heights, BX"
7/11/2014,8:57:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,8:57:00 AM," 1270 Webster Ave Morrisania, BX"
7/11/2014,8:57:00 AM," 2226 Loring Pl N Morris Heights, BX"
7/11/2014,8:58:00 AM, 480 East 188th St Bronx
7/11/2014,8:58:00 AM," 2333 Loring Pl N Jerome, BX"
7/11/2014,9:00:00 AM," 175 Father Zeiser Pl Jerome, BX"
7/11/2014,9:00:00 AM," 2035 Bathgate Ave Tremont, BX"
7/11/2014,9:01:00 AM," 1900 Belmont Ave Tremont, BX"
7/11/2014,9:02:00 AM,"#1 2400 Sedgwick Ave Jerome, BX"
7/11/2014,9:04:00 AM," 1095 University Ave High Bridge, BX"
7/11/2014,9:05:00 AM,"MAINGATE 2400 Sedgwick Ave Jerome, BX"
7/11/2014,9:07:00 AM," 2607 Jerome Ave Jerome, BX"
7/11/2014,9:07:00 AM," 1600 Sedgwick Ave Morris Heights, BX"
7/11/2014,9:09:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,9:10:00 AM,"BASE 170 W Fordham Rd Jerome, BX"
7/11/2014,9:10:00 AM," 1854 Cedar Ave Morris Heights, BX"
7/11/2014,9:11:00 AM," 10 W 182nd St Morris Heights, BX"
7/11/2014,9:13:00 AM," 943 Sheridan Ave Morrisania, BX"
7/11/2014,9:13:00 AM," 2985 Perry Ave Fordham, BX"
7/11/2014,9:14:00 AM,"6 -7c fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,9:15:00 AM," 1912 Loring Pl S Morris Heights, BX"
7/11/2014,9:16:00 AM," 2820 Morris Ave Jerome, BX"
7/11/2014,9:17:00 AM," 2500 University Ave Jerome, BX"
7/11/2014,9:17:00 AM," 2557 Marion Ave Fordham, BX"
7/11/2014,9:17:00 AM," 2487 Davidson Ave Jerome, BX"
7/11/2014,9:19:00 AM," 2304 Sedgwick Ave Jerome, BX"
7/11/2014,9:19:00 AM," 2558 Grand Concourse Fordham, BX"
7/11/2014,9:20:00 AM," 3128 Villa Ave Jerome, BX"
7/11/2014,9:23:00 AM," 40 Richman Plz Morris Heights, BX"
7/11/2014,9:23:00 AM," 1829 Southern Blvd Westfarms, BX"
7/11/2014,9:24:00 AM," 3400 Paul Ave Jerome, BX"
7/11/2014,9:25:00 AM," 3121 Villa Ave Jerome, BX"
7/11/2014,9:25:00 AM," 333 E 181st St Tremont, BX"
7/11/2014,9:26:00 AM," 1822 Cedar Ave Morris Heights, BX"
7/11/2014,9:26:00 AM," 2353 Jerome Ave Jerome, BX"
7/11/2014,9:26:00 AM," 2000 Davidson Ave Morris Heights, BX"
7/11/2014,9:27:00 AM,"6 FORDHAM HILL6 1h fordham hill 2400 Sedgwick Ave Jerome, BX"
7/11/2014,9:27:00 AM," 365 E 184th St Fordham, BX"
7/11/2014,9:28:00 AM," 2385 Grand Ave Jerome, BX"
7/11/2014,9:28:00 AM," 2785 University Ave Jerome, BX"
7/11/2014,9:28:00 AM," 2415 Creston Ave Jerome, BX"
7/11/2014,9:29:00 AM," 340 E 184th St Fordham, BX"
7/11/2014,9:30:00 AM,"6 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX"
7/11/2014,9:31:00 AM," 2285 Andrews Ave N Jerome, BX"
7/11/2014,9:32:00 AM," 1962 Cedar Ave Morris Heights, BX"
7/11/2014,9:32:00 AM," 1985 Sedgwick Ave Morris Heights, BX"
7/11/2014,9:34:00 AM," 3845 Sedgwick Ave Kingsbridge, BX"
7/11/2014,9:34:00 AM," 2326 Loring Pl N Jerome, BX"
7/11/2014,9:34:00 AM," 2244 Morris Ave Morris Heights, BX"
7/11/2014,9:35:00 AM," 2980 Valentine Ave Fordham, BX"
